Ti,V,Nb,Mo,Hf,Ta,W,System Type,System Size,PROP ST (K),PROP LT (K),PROP RT Density (g/cm3),PROP RT Elec Resi (ohm m),PROP RT Heat Cap (J/(mol K)),PROP RT Therm Cond (W/(mK)),PROP RT Therm Diff (m2/s),EQ 25C MAX BCC,EQ 25C MAX any,EQ 700C MAX BCC,EQ 800C MAX BCC,EQ 900C MAX BCC,EQ 1000C MAX BCC,EQ 1000C THCD (W/mK),Melting Point (°C)_Avg,Melting Point (°C)_Var,Sconf,Solidification Range (K),EQ 25C MAX NON-BCC,VASP-PAW-GGA LSE_Avg,VASP-PAW-GGA LSE_Var,SGTE LSE_Avg,SGTE LSE_Var,Allen EN_Avg,Allen EN_Var,Pauling EN_Avg,Pauling EN_Var,Density_Avg,Density_Var,Atomic Weight_Avg,Atomic Weight_Var,Valence e_Avg,Valence e_Var,IE_Avg,IE_Var,Specific Heat_Avg,Specific Heat_Var,Metallic Radius_Avg,Metallic Radius_Var,Shear Modulus_Avg,Shear Modulus_Var,Total Electrons_Avg,Total Electrons_Var,Atomic Planar Density_Avg,Atomic Planar Density_Var,C_11_Avg,C_11_Var,C_12_Avg,C_12_Var,C'_Avg,C'_Var,Bulk Modulus (GPa)_Avg,Bulk Modulus (GPa)_Var,Pugh Ratio
0.25,0.0,0.325,0.0,0.05,0.35,0.025,14,5,2468.356876,2708.363276,10.94798964,2.43e-07,24.97367352,11.39379288,4.96e-06,0.700546706,0.700546706,1,1,1,1,16.60211203,2475.175,539.4250127,1.321297215,240.0064000000002,0.0,-1.3775,2.385899987,-1.5,2.598076211,0.345,0.597557529,1.554,0.145684591,10.8845,5.060582452,119.0142,55.78132942,10.675,7.121753646,695.1575,51.55148828,6.525,11.30163152,36.75,63.65286718,53.025,22.38357378,49.825,21.11976266,3.35508353,5.811175138,30.75,53.26056233,24.75,42.86825749,3.0,5.196152423,166.0,43.23193264,3.130598774
0.1,0.075,0.65,0.1,0.05,0.025,0.0,2,6,2467.779976,2619.985685,9.000712277,1.35e-08,24.51899061,23.41358396,9.76e-06,0.774961431,0.774961431,1,1,1,1,29.05845535,2369.475,300.6601892,1.176804551,152.2057090000003,0.0,-0.39725,1.74046831,-1.2275,2.084284949,0.39975,0.649844164,1.63475,0.187962596,8.5805,2.26527697,92.0395,29.91863837,6.0,3.542597917,658.9425,18.97338778,6.8875,11.19218896,38.65,62.81622004,47.85,24.74424175,40.2,11.55465274,4.054285194,6.607961891,24.3,45.33111514,60.525,109.9195132,-18.1125,42.76191172,167.0,30.34798181,3.490073145
0.275,0.0,0.35,0.025,0.05,0.3,0.0,25,5,2467.716441,2681.297437,10.24274612,2.57e-07,24.94129042,11.6289028,5.07e-06,0.676164988,0.676164988,1,1,1,1,16.91158432,2407.975,515.9530254,1.325658835,213.5809960000001,0.0,-1.48675,2.484168259,-1.74125,2.683488576,0.41625,0.635978331,1.5525,0.118632837,10.1525,4.777736258,111.288775,53.96203048,9.6,6.811020482,687.7375,48.24982221,7.78,11.88800236,43.9,67.06929253,50.6,17.62781892,46.95,20.4730921,4.06583126,6.215317847,36.45,55.74493251,35.025,62.46698628,0.7125,17.51852145,161.0,38.06573262,3.181818182
0.075,0.1,0.55,0.0,0.05,0.225,0.0,27,5,2467.214497,2678.135595,10.64447001,1.24e-08,24.72669688,8.904641236,3.7e-06,0.779903,0.779903,1,1,1,1,16.16592509,2468.925,386.9839394,1.238747858,210.9210980000003,0.0,-0.36025,1.474895738,-0.8,1.812456896,0.2565,0.557788266,1.561,0.074759615,10.07375,3.924166591,109.420775,46.53893197,8.725,6.224899598,677.305,45.15073615,4.4475,9.659787459,24.425,53.10079449,45.925,12.93906392,46.525,17.53280853,2.621584092,5.720083587,11.225,32.38324219,33.325,79.57775679,-11.05,36.28667111,168.25,25.67951518,3.663581927
0.0,0.15,0.625,0.0,0.05,0.075,0.1,13,5,2466.784392,2689.983278,10.81625999,9.09e-09,24.5104262,17.34984507,6.98e-06,0.816113678,0.816113678,1,1,1,1,24.49077673,2514.75,401.1827358,1.152635426,223.1988860000001,0.0,0.0795,0.189247853,-0.525,1.249749975,0.2295,0.546319275,1.658,0.244501534,10.112,3.994505727,106.5873,43.0288259,8.2,5.950630219,672.1975,43.33400794,3.735,8.891078394,20.1,47.84757047,53.575,36.84758303,45.55,16.17552163,2.42258855,5.766914247,3.0,7.141428429,38.85,92.48149815,-17.925,42.67003486,181.75,45.6556404,3.392440504
0.05,0.075,0.65,0.1,0.075,0.05,0.0,2,6,2466.404738,2630.525218,9.573691809,1.24e-08,24.53657654,19.09937222,8.02e-06,0.800154849,0.800154849,1,1,1,1,26.22930158,2417.325,272.8578739,1.198380707,164.12048,0.0,-0.12175,1.286160735,-0.9275,1.786265308,0.33075,0.614395587,1.62775,0.19516003,9.1045,2.492289058,98.63215,33.74271105,6.725,4.432761555,661.49,24.77694291,5.5825,10.36715698,31.3,58.13398318,48.125,25.1119369,42.725,12.75732633,3.383268488,6.296873409,18.15,39.49085337,55.575,110.3038729,-18.7125,42.41799257,169.25,29.35877211,3.516883117
0.0,0.275,0.45,0.0,0.0,0.2,0.075,31,4,2466.393506,2697.573871,11.06506845,1.58e-08,24.56445122,11.83565417,4.61e-06,0.688244543,0.688244543,1,1,1,1,17.93050429,2499.95,461.7138156,1.230506733,231.1803650000002,0.0,0.14575,0.236652567,-0.9625,1.562799971,0.42075,0.683166845,1.64525,0.208614327,10.3105,4.499645514,105.79475,49.88659633,8.925,6.377254503,682.3925,49.97132371,6.8475,11.11820551,36.85,59.83291318,55.9,32.07397699,44.925,18.97812886,4.441412341,7.211469173,5.5,8.93028555,71.225,115.6471979,-32.8625,53.35845616,183.75,38.58027346,3.287119857
0.075,0.075,0.575,0.05,0.075,0.15,0.0,2,6,2465.889095,2659.026272,10.20927629,1.39e-08,24.66960554,11.66310616,4.92e-06,0.7758719,0.7758719,1,1,1,1,18.9551672,2443.8,348.3769654,1.335361236,193.1371770000001,0.0,-0.3165,1.504288121,-0.895,1.866507434,0.29175,0.584229781,1.58825,0.15533653,9.72925,3.458793422,106.158375,42.67502765,8.05,5.735634228,670.9375,38.50219271,5.03,10.06633498,28.025,56.10725777,47.275,20.19651888,45.4,16.05428292,2.968298088,5.960251157,15.975,38.21942405,42.45,93.9752494,-13.2375,37.97630635,167.75,29.28203374,3.548387097
0.075,0.15,0.625,0.05,0.0,0.1,0.0,28,5,2465.743128,2625.557065,9.122828496,1.48e-08,24.5345789,16.99627696,7e-06,0.741201082,0.741201082,1,1,1,1,21.28393366,2392.575,346.9980466,1.152635426,159.8139369999999,0.0,-0.27675,1.519056265,-1.1575,1.965659876,0.4065,0.660884067,1.618,0.129464281,8.78525,2.960618168,92.190075,34.51681185,6.375,4.223076485,664.9225,32.81660012,6.8975,11.20523287,38.075,61.89038193,47.0,19.13504638,40.125,13.31763399,4.179592362,6.813920507,17.475,37.95456988,61.875,108.7929657,-22.2,46.85733667,170.0,23.55843798,3.617021277
0.2,0.0,0.55,0.0,0.05,0.175,0.025,14,5,2465.071106,2649.07498,9.740328884,2.34e-07,24.78490222,12.51874788,5.49e-06,0.750313858,0.750313858,1,1,1,1,18.79905445,2421.125,451.7815948,1.197726161,184.003874,0.0,-1.102,2.204,-1.2,2.4,0.276,0.552,1.5745,0.144082442,9.674,4.182609712,105.85845,46.55585617,8.275,6.152184571,675.765,43.28817131,5.22,10.44,29.4,58.8,47.3,21.68663183,45.175,17.58534546,2.684066824,5.368133648,24.6,49.2,19.8,39.6,2.4,4.8,163.75,38.83860837,3.461945032
0.075,0.125,0.6,0.05,0.025,0.0,0.125,4,6,2464.803779,2655.912441,9.802339272,1.56e-08,24.44341001,35.51031853,1.45e-05,0.737537479,0.737537479,1,1,1,1,34.19752287,2464.775,450.8936398,1.262634397,191.1086620000001,0.0,-0.29,1.514265499,-1.07,1.93713061,0.36825,0.638654396,1.71475,0.278109578,9.49225,4.012556222,97.941125,39.54884208,7.175,5.267292948,668.96,38.85491475,6.275,10.87459769,34.725,60.21128943,58.85,42.50914607,42.275,15.0382637,3.775827604,6.566627117,16.975,38.04963042,55.4,104.4903823,-19.2125,44.29812179,183.25,53.16895241,3.113848768
0.175,0.05,0.4,0.0,0.05,0.325,0.0,27,5,2464.033127,2696.754745,10.8689141,1.62e-08,24.89691126,9.955800457,4.26e-06,0.73850813,0.73850813,1,1,1,1,15.50948356,2470.375,477.8195626,1.33638643,232.721618,0.0,-0.93775,2.10895411,-1.225,2.326343698,0.318,0.590923853,1.5435,0.072337749,10.59775,4.629376571,115.819475,52.9486499,10.025,6.861076811,688.925,50.08131762,5.8125,10.79013873,32.425,60.23283469,49.175,14.1772485,48.725,20.01372966,3.156087988,5.882144711,22.525,46.47794504,30.275,64.44105349,-3.875,26.91090625,165.75,33.00662812,3.37061515
0.025,0.225,0.55,0.05,0.0,0.05,0.1,5,6,2463.851903,2658.710026,9.598070927,2.92e-07,24.42376363,21.93643446,8.98e-06,0.699458985,0.699458985,1,1,1,1,25.25883831,2458.0,439.6411605,1.286486421,194.858123,0.0,0.0385,0.941117819,-1.12,1.751563587,0.45225,0.691250633,1.70425,0.251722938,9.46825,3.971433549,95.985925,40.64968107,7.225,5.236828716,670.8425,41.04885435,7.46,11.39830689,40.775,62.31993561,58.125,38.87491961,41.425,15.5529539,4.719869931,7.223515906,12.825,29.24028685,76.35,119.90049,-31.7625,52.37759391,184.75,45.6063318,3.178494624
0.025,0.125,0.625,0.05,0.05,0.125,0.0,2,6,2462.852315,2649.047932,10.17172947,1.07e-08,24.57355957,11.88844091,4.85e-06,0.792130917,0.792130917,1,1,1,1,19.89912248,2448.5,310.2071888,1.205407867,186.1956169999999,0.0,-0.0145,0.926760352,-0.77,1.582553317,0.29925,0.598929827,1.60275,0.147054199,9.48925,3.121310132,101.971425,39.0424847,7.425,5.210026391,667.66,35.99277566,4.97,9.943394793,27.375,54.78489185,46.85,19.80473428,43.875,14.7431128,3.104810898,6.223531689,10.825,29.36484931,50.45,104.6525083,-19.8125,43.95120697,171.0,23.9582971,3.649946638
0.0,0.275,0.45,0.05,0.0,0.15,0.075,16,5,2462.230989,2681.358747,10.2134482,3.15e-07,24.4928657,16.14577724,6.55e-06,0.682752801,0.682752801,1,1,1,1,19.68377137,2480.25,447.4165704,1.342973762,219.1277580000001,0.0,0.20275,0.317993612,-1.145,1.65040904,0.49425,0.712396966,1.67825,0.233718714,9.988,4.258397703,101.54475,46.82990891,8.275,5.966521181,678.5575,46.62242962,8.0525,11.60605419,43.8,63.13089576,58.45,34.91557675,43.375,17.85453374,5.191891095,7.485991268,10.75,23.35995505,86.825,125.6021273,-38.0375,54.91657167,185.25,39.74842764,3.169375535
0.1,0.175,0.425,0.0,0.0,0.25,0.05,15,5,2461.862398,2695.432757,10.88253338,1.59e-08,24.69493862,9.873074859,3.95e-06,0.708533327,0.708533327,1,1,1,1,17.07580574,2479.125,489.1374136,1.395296438,233.5703589999998,0.0,-0.45825,1.695633934,-1.2125,2.067267218,0.40575,0.659897293,1.61225,0.178178106,10.2865,4.668390274,107.6161,51.43949104,9.15,6.567153112,685.68,50.36812087,6.9675,11.31709741,38.15,62.03045623,54.075,27.49671571,45.6,19.54712255,4.16838672,6.803114239,15.8,36.513833,55.225,98.33348552,-19.7125,46.09621561,176.75,39.20379446,3.268608414
0.2,0.075,0.45,0.05,0.025,0.2,0.0,2,6,2461.613541,2662.523194,9.786678231,1.73e-08,24.74259347,10.79683844,4.49e-06,0.693539142,0.693539142,1,1,1,1,18.08676905,2381.875,454.7893022,1.439382266,200.9096529999997,0.0,-1.00525,2.268819062,-1.645,2.465532397,0.46425,0.670048086,1.59075,0.143638217,9.3875,4.104918848,100.6515,47.0288299,7.975,5.901218095,676.9,42.64685217,8.2925,11.95900053,46.4,66.94467865,49.975,19.99685913,43.075,17.91840883,4.645839853,6.72790684,31.35,51.22721445,54.825,94.08875796,-11.7375,38.69964268,164.75,33.91072839,3.296648324
0.125,0.1,0.625,0.0,0.0,0.075,0.075,15,5,2461.152096,2631.341489,9.255806628,2.4e-07,24.55969342,18.21895364,7.73e-06,0.807929737,0.807929737,1,1,1,1,25.14768969,2430.55,447.9378277,1.172481045,170.1893930000001,0.0,-0.63575,1.849033379,-1.1,2.124852936,0.3255,0.605136142,1.645,0.206361334,9.22225,3.962512137,96.503075,40.22782735,7.05,5.24380587,669.8275,40.29221381,5.7525,10.67993416,31.775,59.05145532,51.2,32.3281611,41.7,15.34633507,3.292600798,6.144599887,17.375,40.36377553,38.275,80.42542742,-10.45,36.56258333,174.25,44.49086985,3.403320313
0.225,0.025,0.575,0.0,0.0,0.1,0.075,15,5,2461.042105,2620.581911,9.202687157,2.5e-07,24.65863807,15.78596914,6.77e-06,0.775130728,0.775130728,1,1,1,1,24.27367414,2405.675,496.3316123,1.170569392,159.5398060000002,0.0,-1.2265,2.309489716,-1.4375,2.517904635,0.34875,0.604471618,1.63425,0.20971275,9.20175,4.308434105,97.347575,43.31351933,7.3,5.604462508,673.31,42.29330798,6.495,11.25110995,36.425,63.12007902,51.9,32.36803979,41.95,16.5074983,3.423339935,5.943525104,28.175,51.18783425,28.75,55.27827331,-0.2875,19.73128465,169.75,48.70767393,3.270712909
0.125,0.1,0.4,0.025,0.05,0.3,0.0,2,6,2458.566187,2700.548304,11.13530774,1.54e-08,24.81496875,8.772819887,3.61e-06,0.729008137,0.729008137,1,1,1,1,15.9192065,2472.625,452.6914892,1.459905436,241.982117,0.0,-0.60725,1.867308206,-1.19125,2.153830527,0.36225,0.62844048,1.5645,0.120912158,10.517,4.434037212,113.848225,51.79837221,9.75,6.696080943,686.6125,48.99361789,6.355,11.01301389,35.25,61.13254043,50.6,17.70423678,48.0,19.59081417,3.667840175,6.385644826,20.0,42.50588195,46.075,90.79603171,-13.0375,39.2919183,169.0,31.60696126,3.339920949
0.15,0.125,0.4,0.075,0.025,0.225,0.0,2,6,2458.429383,2679.391426,10.35391696,1.8e-08,24.70896737,9.995333457,4.03e-06,0.667461059,0.667461059,1,1,1,1,17.74200345,2411.125,450.2397799,1.533128854,220.962043,0.0,-0.67475,2.057014812,-1.61125,2.309612725,0.5085,0.694094914,1.60675,0.169194969,9.71075,4.170164498,103.08245,48.46433805,8.4,6.08194048,680.0325,44.42744865,8.835,12.04932674,49.225,67.17011519,52.95,22.67482084,43.95,18.45121947,5.15759204,7.065181975,28.825,48.11802547,70.625,110.3094936,-20.9,46.61802227,169.5,33.38787205,3.201133144
0.075,0.175,0.575,0.075,0.0,0.05,0.05,5,6,2458.184892,2626.640769,8.992145004,2.7e-07,24.46253269,21.13275333,8.78e-06,0.720049367,0.720049367,1,1,1,1,25.22590626,2402.3,400.7449438,1.311329443,168.4558769999999,0.0,-0.235,1.538963937,-1.33625,2.014292292,0.4815,0.694775323,1.67575,0.218150034,8.8945,3.370875962,91.361575,35.49163285,6.45,4.370068649,666.1475,34.2349309,8.1225,11.71231163,44.9,64.77684772,53.875,32.7667419,39.75,13.70902987,4.958596498,7.173844755,20.6,40.08977426,76.15,118.2210958,-27.775,50.41638499,176.75,39.20379446,3.280742459
0.0,0.25,0.5,0.125,0.0,0.1,0.025,16,5,2458.181497,2640.575013,9.431953884,2.33e-07,24.42306547,17.91666458,7.3e-06,0.723719171,0.723719171,1,1,1,1,21.16933828,2431.125,363.8926481,1.275557869,182.3935160000001,0.0,0.275,0.396295344,-1.33125,1.719181764,0.56625,0.731230769,1.6865,0.217675791,9.23375,3.283998849,93.87325,37.71427311,6.9,4.662617291,669.6625,36.80971127,9.2375,11.9277971,50.875,65.69520055,56.675,31.40572201,40.65,14.5130114,5.913844467,7.641842292,18.125,33.90588998,103.75,134.8116742,-42.8125,55.46335361,181.5,30.37680036,3.202470225
0.0,0.275,0.425,0.075,0.0,0.2,0.025,16,5,2458.086749,2668.986019,10.7443468,1.84e-08,24.53627324,11.92879799,4.59e-06,0.627919361,0.627919361,1,1,1,1,18.01817153,2463.65,412.8868822,1.327058353,210.8992699999999,0.0,0.23125,0.348196694,-1.23625,1.685118227,0.531,0.72377759,1.64925,0.194375764,9.89875,4.000840029,101.47635,46.56808777,8.25,5.859820816,678.9125,45.5916779,8.655,11.7963755,47.275,64.43639791,55.9,27.86736443,43.35,17.7673155,5.567130472,7.591774517,13.375,27.53151603,94.625,129.5923778,-40.625,55.49862048,181.25,28.99892239,3.242397138
0.125,0.075,0.45,0.075,0.075,0.2,0.0,2,6,2457.148411,2675.777448,10.47909636,1.67e-08,24.7361293,10.86355454,4.54e-06,0.72592726,0.72592726,1,1,1,1,17.80239011,2434.0,410.4347695,1.523956351,218.6290369999997,0.0,-0.5635,1.896316891,-1.28625,2.182544029,0.3975,0.646280705,1.59425,0.180981871,9.9705,3.937600761,108.384725,47.39659293,8.725,6.180564295,677.5225,42.56868266,6.9375,11.27314702,38.85,63.14726835,51.175,23.20117185,46.075,17.90584751,4.01455417,6.546464252,24.75,46.21079419,55.2,102.518096,-15.225,40.75091257,167.75,34.2408747,3.277967758
0.0,0.25,0.525,0.075,0.0,0.1,0.05,16,5,2456.924347,2648.134016,9.602035593,2.72e-07,24.44414158,17.6656381,7.22e-06,0.712535495,0.712535495,1,1,1,1,21.17107439,2447.45,393.5848034,1.259176184,191.2096689999998,0.0,0.218,0.346656891,-1.14875,1.655916948,0.49275,0.710274551,1.6775,0.218217208,9.41925,3.636303334,95.9944,40.24953746,7.225,5.096506156,671.0,40.02317454,8.0325,11.57765925,43.925,63.31405353,55.65,32.64318459,41.425,15.41896154,5.163365714,7.446247197,12.875,27.5882108,88.15,127.6739108,-37.6375,54.37738357,182.0,34.94281042,3.270440252
0.1,0.15,0.525,0.0,0.0,0.2,0.025,15,5,2456.726782,2654.67954,10.18601167,1.52e-08,24.66020832,10.75692226,4.37e-06,0.721525182,0.721525182,1,1,1,1,17.34400198,2442.675,439.4756755,1.267223509,197.9527579999999,0.0,-0.4715,1.68992093,-1.125,2.04251683,0.3675,0.637588229,1.5975,0.13011053,9.677,4.153025524,101.98965,46.27698181,8.075,5.955617096,677.3175,45.69611519,6.345,10.99379257,34.8,60.35942346,49.225,21.45167534,43.625,17.6021128,3.764621962,6.554722991,15.3,36.58975266,48.75,93.08967451,-16.725,43.32103271,172.0,32.26453161,3.494159472
0.225,0.025,0.375,0.05,0.075,0.25,0.0,2,6,2456.615632,2678.096129,10.28107905,1.95e-08,24.87495913,11.6930955,5.04e-06,0.677909623,0.677909623,1,1,1,1,17.27898514,2404.8,478.0309718,1.486285545,221.480497,0.0,-1.1695,2.352720712,-1.62,2.539286317,0.42225,0.645571404,1.56775,0.157233703,10.04975,4.452892031,110.305125,51.82138877,9.3,6.59241989,682.8925,45.62537335,7.7,11.76957943,43.375,66.29920343,50.825,20.66142239,46.65,19.63485421,4.173818689,6.394400028,33.425,53.36707201,44.35,82.35610178,-5.4625,29.91955621,162.25,37.78144386,3.192326611
0.125,0.125,0.525,0.125,0.025,0.075,0.0,2,6,2455.822799,2638.375186,9.190834974,1.69e-08,24.53419885,17.73621958,7.17e-06,0.69737519,0.69737519,1,1,1,1,22.91463214,2357.65,365.7522761,1.404570035,182.5523870000002,0.0,-0.48,1.939632697,-1.64375,2.234871011,0.5475,0.70782678,1.65125,0.200339556,8.682,2.933394109,91.154025,35.16065129,6.375,4.157448136,665.14,29.25439112,9.3875,12.12965761,52.5,67.85646616,52.25,26.93951559,39.675,13.59482898,5.572562441,7.226744276,31.0,48.56181628,83.75,121.507973,-26.375,49.46131696,169.5,32.70703288,3.244019139
0.25,0.05,0.25,0.0,0.025,0.425,0.0,27,5,2455.765025,2697.020576,11.13540575,1.7e-08,25.00911473,11.15839522,4.77e-06,0.710328928,0.710328928,1,1,1,1,17.2410657,2469.8,552.3235103,1.298813877,241.2555509999997,0.0,-1.351,2.403927828,-1.675,2.60899885,0.4215,0.644579514,1.5365,0.058418747,10.982,5.189843061,119.10635,58.19214684,11.025,7.174564447,700.1575,52.37327032,7.77,11.8713984,43.45,66.42399792,52.925,14.15342273,49.725,22.1257627,4.162613047,6.382873413,31.75,52.86007473,37.7,66.204305,-2.975,27.22428833,165.75,36.87055058,3.131790269
0.225,0.075,0.4,0.0,0.0,0.25,0.05,15,5,2455.36604,2666.570632,10.10390405,1.49e-08,24.7926226,11.64218984,4.94e-06,0.754831471,0.754831471,1,1,1,1,17.9378163,2434.7,535.8468625,1.392768881,211.204592,0.0,-1.2,2.326389907,-1.6125,2.533494375,0.42525,0.650553562,1.60175,0.179595205,10.02375,4.908391125,106.182625,52.5700078,9.025,6.653899233,686.6375,49.77140086,7.74,11.82647031,43.125,65.94664036,53.925,27.51852785,45.025,19.99435858,4.230869452,6.495118864,29.175,50.82169197,41.7,74.14452104,-6.2625,32.62207602,170.25,44.97151876,3.157162726
0.05,0.1,0.65,0.0,0.05,0.05,0.1,6,6,2455.30974,2664.643724,10.39798625,1.11e-08,24.52991838,19.74552112,8.07e-06,0.800488681,0.800488681,1,1,1,1,27.93657284,2489.15,414.2277483,1.189885755,209.3339839999999,0.0,-0.2225,1.223351442,-0.65,1.61322658,0.222,0.529174829,1.656,0.244732507,9.8295,3.954871016,104.23245,41.59269673,7.8,5.741080038,669.87,40.88600127,3.795,9.036563229,20.75,49.45187054,52.65,36.87041497,44.7,15.64960063,2.286075739,5.464730818,8.15,27.01902108,30.85,79.0343438,-11.35,36.1441904,178.5,47.9869774,3.39031339
0.125,0.075,0.5,0.0,0.05,0.25,0.0,27,5,2455.224865,2673.549794,10.56290121,1.46e-08,24.78964204,9.427058539,3.98e-06,0.756601037,0.756601037,1,1,1,1,15.95681113,2456.15,425.8683805,1.297134024,218.3249289999999,0.0,-0.649,1.842519742,-1.0125,2.09609011,0.28725,0.575417186,1.55475,0.073959026,10.13375,4.186185428,110.419025,48.81699222,9.025,6.432291582,680.3925,46.60583862,5.13,10.26328895,28.425,56.91963084,46.775,13.30505073,46.825,18.42672991,2.88883604,5.807832205,16.875,40.45193908,31.8,72.42209608,-7.4625,32.14544826,166.25,29.12795049,3.554249065
0.0,0.175,0.525,0.025,0.05,0.225,0.0,26,5,2455.098754,2680.601543,11.17945911,1.17e-08,24.64899539,7.981068302,3.18e-06,0.750210559,0.750210559,1,1,1,1,16.17973231,2490.725,353.8246732,1.220938009,225.5027890000001,0.0,0.12125,0.25873913,-0.70375,1.407674834,0.3045,0.609064652,1.58175,0.120060141,10.23525,3.763670408,109.7275,46.21486451,8.825,6.159900567,677.5175,45.28238006,4.96,9.92070562,26.925,53.85507752,48.2,17.25282586,46.625,17.42223794,3.201592685,6.405408831,6.125,17.55304461,53.125,106.5387694,-23.5,47.05953676,173.5,21.85749299,3.599585062
0.025,0.25,0.45,0.025,0.0,0.2,0.05,5,6,2454.491708,2677.646944,10.88134696,1.8e-08,24.57821549,11.38482417,4.41e-06,0.641334222,0.641334222,1,1,1,1,17.84677696,2473.925,447.4695178,1.362020222,223.1552360000001,0.0,0.02325,0.927996195,-1.11625,1.746295633,0.45375,0.69351888,1.638,0.193883986,10.044,4.310588011,103.520625,48.39749272,8.55,6.156094541,680.4475,47.86110105,7.48,11.42814946,40.65,62.12751001,54.8,29.25166662,44.1,18.43068094,4.748395313,7.266219909,10.7,25.28556901,75.025,117.5590251,-32.1625,52.98152833,180.5,35.42245051,3.29379562
0.15,0.025,0.525,0.0,0.075,0.2,0.025,6,6,2454.351468,2665.805122,10.31202212,1.62e-08,24.7980979,11.74529398,5.12e-06,0.756455054,0.756455054,1,1,1,1,17.56453735,2454.8,436.8379104,1.323457024,211.4536540000004,0.0,-0.81325,1.974756172,-0.9875,2.175107756,0.24525,0.532949282,1.56825,0.150812591,10.1365,4.216160902,111.402,48.08970493,9.0,6.45368112,678.2825,45.2069734,4.5375,9.853570102,25.4,55.18233413,47.8,22.05923843,47.25,18.09108897,2.416814876,5.262684699,18.95,43.8206287,21.325,51.88852836,-1.1875,19.42153685,165.75,38.26796964,3.467573222
0.025,0.25,0.45,0.0,0.0,0.225,0.05,15,5,2454.001293,2683.986344,11.21470151,1.61e-08,24.61322229,9.624367532,3.68e-06,0.655769176,0.655769176,1,1,1,1,17.10383566,2483.775,454.9171621,1.283533001,229.9850510000001,0.0,-0.00525,0.910604161,-1.025,1.706421695,0.417,0.677455534,1.6215,0.176019175,10.20525,4.432328952,105.645625,49.86232566,8.875,6.35290288,682.365,49.48590481,6.8775,11.16838143,37.175,60.39241985,53.525,27.43718963,44.875,18.9699598,4.373155936,7.11256166,8.075,20.32287812,67.225,111.7858416,-29.575,51.95172639,179.75,34.67618059,3.358243811
0.025,0.15,0.55,0.0,0.05,0.225,0.0,27,5,2453.861294,2674.839005,10.92595992,1.14e-08,24.68522646,8.227236045,3.34e-06,0.774189809,0.774189809,1,1,1,1,15.99183547,2481.025,364.9054321,1.191009295,220.977711,0.0,-0.05825,0.893165403,-0.675,1.510587634,0.264,0.573627928,1.5655,0.076057544,10.15425,3.824242989,109.574525,46.33997783,8.775,6.190668381,676.91,45.34503721,4.3875,9.527937539,23.775,51.65631012,46.075,12.93326622,46.575,17.46408815,2.758096903,6.001813966,6.075,20.03295722,41.325,92.73305438,-17.625,42.83686351,170.75,22.06666037,3.70591427
0.05,0.175,0.5,0.0,0.025,0.125,0.125,6,6,2453.238401,2706.394722,10.89838507,1.26e-08,24.55495389,14.53474374,5.86e-06,0.781659008,0.781659008,1,1,1,1,21.31870555,2516.85,486.788586,1.413462204,253.1563209999999,0.0,-0.18275,1.238452638,-0.9125,1.763829286,0.33675,0.625681179,1.67725,0.264707268,10.3995,4.639018727,107.8222,48.71151192,8.9,6.456779383,680.735,49.02560326,5.6625,10.51181924,30.8,57.21983922,58.925,39.88695745,45.8,18.43529224,3.497370014,6.513136402,9.65,27.08002031,50.275,98.49695109,-20.3125,45.75637763,185.0,51.23475383,3.139584217
0.2,0.125,0.375,0.05,0.0,0.25,0.0,28,5,2452.617484,2666.739954,10.09096308,2.01e-08,24.75721899,10.07048093,4.06e-06,0.619033938,0.619033938,1,1,1,1,17.6405829,2386.625,486.7036926,1.445988949,214.1224700000002,0.0,-0.97875,2.28345373,-1.82,2.466774209,0.54075,0.699376106,1.59475,0.137785839,9.55,4.423061722,100.8159,50.01657454,8.35,6.166644144,682.125,46.09014944,9.5375,12.32151954,53.1,68.64939912,52.175,19.82030209,43.0,19.09842925,5.453369369,7.081765268,32.35,50.7988927,67.775,103.0488931,-17.7125,45.11885519,167.25,33.61454298,3.205558218
